ticker,cik,name,year,mean_price,return_1y,return_2y,return_3y,return_4y,return_5y,revenue,net_income,assets,equity,debt,operating_cash_flow,net_margin,roa,roe,leverage,ocf_margin,rev_growth,ni_growth
AAPL,0000320193,Apple Inc.,2020,92.52060506466348,0.4885670465150708,0.643822911934544,0.8429496357054559,1.224792101660089,1.4562852724293034,294135000000,63930000000,354054000000,66224000000,99281000000.0,38763000000.0,0.21734917639859247,0.18056567642224067,0.9653599903358299,1.4991694853829427,0.13178642460094855,0.09881837845511295,0.11130425713143394
AAPL,0000320193,Apple Inc.,2021,137.72312382289343,0.10429887305576688,0.23806961871152585,0.4945864258305441,0.6501005300230088,,294963000000,80004000000,381191000000,71932000000,117800000000.0,46966000000.0,0.2712340191820669,0.20987903701818772,1.1122170939220375,1.6376577879108047,0.15922675047378823,0.002815033912999133,0.25143125293289537
AAPL,0000320193,Apple Inc.,2022,152.08749043134105,0.12113635983852315,0.3534256552257368,0.49425175582849573,,,297391000000,74450000000,346747000000,56727000000,109400000000.0,34005000000.0,0.2503438234512813,0.21470986050347948,1.312426181536129,1.9285349128281066,0.11434441526475246,0.008231540905130475,-0.06942152892355383
AAPL,0000320193,Apple Inc.,2023,170.51081539916993,0.20719093921873183,0.3328010841105111,,,,296208000000,77957000000,353514000000,74100000000,106000000000.0,39895000000.0,0.2631833036244801,0.22052026228098462,1.052051282051282,1.4304993252361673,0.13468576135688434,-0.003977928047587183,0.047105439892545335
AAPL,0000320193,Apple Inc.,2024,205.83911138867575,0.1040515968195317,,,,,300830000000,81414000000,344085000000,66758000000,94800000000.0,29935000000.0,0.2706312535318951,0.23661013993635294,1.2195392312531832,1.4200545253003385,0.0995080277897816,0.015603899962188732,0.04434495940069526
MSFT,0000789019,MICROSOFT CORP,2012,23.667899551391603,0.12350656125799755,0.5105133575772924,0.7063657557980643,1.0740617286580088,1.7698548798808054,72930000000,15459000000,128683000000,72576000000,14200000000.0,22858000000.0,0.21197038255861786,0.12013241842356799,0.21300429894179895,0.19565696649029982,0.3134238310708899,,
MSFT,0000789019,MICROSOFT CORP,2013,26.591040437183683,0.344463316605789,0.518785750469882,0.8460610735870279,1.4653660026510045,2.526747716721311,83433000000,22822000000,153543000000,85100000000,22700000000.0,22284000000.0,0.2735368499274867,0.1486358870153638,0.2681786133960047,0.26674500587544064,0.2670885620797526,0.14401480872069108,0.47629212756323175
MSFT,0000789019,MICROSOFT CORP,2014,35.75067841817462,0.12965949439526894,0.37308400369566397,0.8337175675979236,1.6231639593000446,2.4403481259096567,93456000000,20675000000,174848000000,91879000000,20000000000.0,22793000000.0,0.2212271015237117,0.11824556185944363,0.22502421663274524,0.21767759771003167,0.24389017291559664,0.12013232174319514,-0.09407589168346332
MSFT,0000789019,MICROSOFT CORP,2015,40.386093306163,0.21548485230118428,0.6232480465979282,1.3220837538344072,2.0454735634752925,3.5637028195407208,88084000000,11710000000,180098000000,76780000000,41400000000.0,24095000000.0,0.13294128332046684,0.06502015569301159,0.15251367543631153,0.5392029174264131,0.27354570637119113,-0.05748159561718884,-0.4336154776299879
MSFT,0000789019,MICROSOFT CORP,2016,49.08868465726338,0.335473694735691,0.9104176818313976,1.5055627453600353,2.754635700231568,4.419425930041843,88899000000,18812000000,224610000000,81829000000,59900000000.0,28209000000.0,0.21161092925679703,0.08375406259739103,0.22989404734262914,0.732014322550685,0.31731515540107313,0.009252531674310885,0.6064901793339027
MSFT,0000789019,MICROSOFT CORP,2017,65.55664706895075,0.43051689401452126,0.8761603131808008,1.8114636140209879,3.0580551690420408,2.9857913845012045,102273000000,13829000000,256003000000,78360000000,76800000000.0,30975000000.0,0.13521652831148007,0.05401889821603653,0.17648034711587546,0.9800918836140888,0.30286585902437596,0.15044038740593257,-0.26488411652136934
MSFT,0000789019,MICROSOFT CORP,2018,93.7798911470816,0.31152614906605625,0.9653480680896094,1.8367754243389223,1.7862595689560201,2.285768508498771,118459000000,33541000000,258859000000,92128000000,73200000000.0,34708000000.0,0.28314437906786316,0.12957246995468574,0.36406955540118097,0.7945467176102814,0.29299588887294337,0.15826268907727356,1.4254103695133415
MSFT,0000789019,MICROSOFT CORP,2019,122.99477949596587,0.49851992618610214,1.162957579121852,1.1244407295577965,1.5053015609628386,2.37964788203865,134249000000,44323000000,282794000000,110109000000,69608000000.0,38018000000.0,0.33015515944252843,0.15673246249920436,0.40253748558246827,0.6321735734590269,0.2831901913608295,0.13329506411501027,0.32145732089085
MSFT,0000789019,MICROSOFT CORP,2020,184.3101278915707,0.44339594110491193,0.4176926795793311,0.6718506822522583,1.2553239519745496,1.4993864122610805,153284000000,51310000000,304137000000,130236000000,60523000000.0,49355000000.0,0.33473813313848805,0.16870686565593795,0.39397708774839524,0.46471789674130043,0.3219840296443203,0.14178876565188567,0.1576382465085847
MSFT,0000789019,MICROSOFT CORP,2021,266.03249050322034,-0.017807491897133296,0.15827586502180785,0.5625123278704186,0.7316013860672308,,138751000000,54727000000,340389000000,160010000000,53258000000.0,61199000000.0,0.39442598611901897,0.1607778159693762,0.3420223736016499,0.3328416973939129,0.44107069498598206,-0.09481093917173351,0.06659520561294095
MSFT,0000789019,MICROSOFT CORP,2022,261.29511908421006,0.17927580944294846,0.5908412200052884,0.7629959216568135,,,152229000000,50709000000,364552000000,183136000000,48116000000.0,59757000000.0,0.33310998561377925,0.13909949746538217,0.27689258256159355,0.26273370609820024,0.3925467552174684,0.09713803864476653,-0.07341897052643119
MSFT,0000789019,MICROSOFT CORP,2023,308.1390130615234,0.34899843384114704,0.49498184185563465,,,,171394000000,62460000000,470558000000,238268000000,47178000000.0,73877000000.0,0.36442349207090097,0.13273602828981762,0.2621417899172361,0.19800392834958955,0.4310360922786095,0.12589585427218203,0.23173401171389693
MSFT,0000789019,MICROSOFT CORP,2024,415.67904602535185,0.10821614343821993,,,,,197075000000,70714000000,533898000000,302695000000,44970000000.0,88388000000.0,0.3588177089940378,0.1324485201293131,0.23361469465964088,0.14856538760138094,0.44849930229608015,0.1498360502701378,0.13214857508805636
GOOGL,0001652044,Alphabet Inc.,2014,28.211540774693564,0.09129344407799471,0.3433958174192675,0.6541736749189018,0.975003346419716,1.096761204444222,16523000000,2739000000,129187000000,103860000000,2992000000.0,,0.16576892816074562,0.02120182371291229,0.026372039283651068,0.028808010783747354,,,
GOOGL,0001652044,Alphabet Inc.,2015,30.787069494762118,0.23101245105918097,0.5157918192356318,0.8097821050215734,0.9213541653919864,1.3855181151662155,53660000000,11425000000,147461000000,120331000000,1995000000.0,6722000000.0,0.2129146477823332,0.07747811285695878,0.09494643940464219,0.016579268850088504,0.12527021990309356,2.247594262543122,3.171230376049653
GOOGL,0001652044,Alphabet Inc.,2016,37.899265879676456,0.23133752053557416,0.4701574329848659,0.560791821186557,0.9378505173637205,2.2553128106577525,64208000000,14145000000,167497000000,139036000000,3935000000.0,7658000000.0,0.2202996511338151,0.08444927371833526,0.10173624097356081,0.028302022497770363,0.1192686269623723,0.19657100260901975,0.23807439824945295
GOOGL,0001652044,Alphabet Inc.,2017,46.66678807839929,0.1939516245272996,0.26755807823324157,0.5737768768069751,1.6437209590119886,1.4422996186474433,78532000000,15682000000,197295000000,152502000000,3943000000.0,9548000000.0,0.1996892986298579,0.07948503509972377,0.10283143827621932,0.025855398617723048,0.12158101156216575,0.22308746573635685,0.10866030399434429
GOOGL,0001652044,Alphabet Inc.,2018,55.717887437676055,0.061649443908653914,0.3181244905379253,1.214261369306877,1.0455599443690864,1.1174706681414837,97543000000,21788000000,232792000000,177628000000,3950000000.0,11642000000.0,0.2233681555826661,0.09359428159043266,0.12266084175918211,0.022237485081180897,0.11935249069641081,0.2420796617939184,0.38936360158143096
GOOGL,0001652044,Alphabet Inc.,2019,59.15286421397376,0.24158167095629257,1.0856803363968,0.9267753175078098,0.9945102220801185,1.753584184534789,115782000000,23672000000,275909000000,201442000000,4554000000.0,12000000000.0,0.20445319652450294,0.08579640388678876,0.11751273319367361,0.02260700350473089,0.10364305332435093,0.18698420183918887,0.08646961630255186
GOOGL,0001652044,Alphabet Inc.,2020,73.44311199263622,0.6798575439587189,0.5518715865254088,0.6064269219953162,1.2178035073713032,1.7273025800319417,125629000000,25042000000,319616000000,222544000000,13932000000.0,11451000000.0,0.1993329565625771,0.07835027032438927,0.11252606226184485,0.06260335034869509,0.09114933653853807,0.0850477621737403,0.057874281851977016
GOOGL,0001652044,Alphabet Inc.,2021,123.37396573263501,-0.076188577950307,-0.04371241015494539,0.3202330848512735,0.623532060703692,,182312000000,55391000000,359268000000,251635000000,14817000000.0,19289000000.0,0.30382531045679934,0.15417738290078717,0.22012438651221014,0.05888290579609355,0.10580214138400106,0.45119359383581814,1.2119239677342066
GOOGL,0001652044,Alphabet Inc.,2022,113.97427872737565,0.03515454238842986,0.4291153511850132,0.7574280009458035,,,206788000000,46348000000,365264000000,256144000000,14701000000.0,25106000000.0,0.22413292840977234,0.12688904463620834,0.18094509338497095,0.05739349740770817,0.12140936611408785,0.1342533678529115,-0.16325756891913848
GOOGL,0001652044,Alphabet Inc.,2023,117.9809923400879,0.3805816355571322,0.697744567580083,,,,221084000000,53108000000,402392000000,283379000000,13000000000.0,23509000000.0,0.24021638834108303,0.13198075508459411,0.18740979395085733,0.04587495897720015,0.10633514863128947,0.0691336054316498,0.14585311124536118
GOOGL,0001652044,Alphabet Inc.,2024,162.88239136953203,0.22973138556559175,,,,,253549000000,73582000000,450256000000,325084000000,10883000000.0,28848000000.0,0.29020820433131267,0.1634225862620376,0.22634765168387247,0.033477501199689924,0.11377682420360562,0.14684463823705018,0.38551630639451684
AMZN,0001018724,AMAZON COM INC,2012,11.01518200302124,0.352821896057163,0.5095121990771332,1.1703603837446663,2.1752681557023323,3.3946936643890404,61093000000,-40000000,32555000000,8192000000,3691000000.0,-901000000.0,-0.0006547394955232187,-0.0012286899093841193,-0.0048828125,0.4505615234375,-0.014748007136660501,,
AMZN,0001018724,AMAZON COM INC,2013,14.901579402741932,0.11582478334853123,0.604320857069391,1.3471442655953008,2.248538242319626,4.508564314571815,74453000000,273000000,40159000000,9746000000,3967000000.0,-104000000.0,0.003666742777322606,0.006797978037301726,0.028011491894110403,0.4070387851426226,-0.0013968543913609928,0.21868299150475504,-7.825
AMZN,0001018724,AMAZON COM INC,2014,16.627551608615452,0.43778923089959415,1.1035061244576811,1.911333652736171,3.9367646218081873,4.380194411604977,88988000000,-241000000,54505000000,10741000000,9881000000.0,126000000.0,-0.0027082303231896437,-0.004421612696082928,-0.022437389442323805,0.9199329671352761,0.0014159212478086934,0.19522383248492337,-1.8827838827838828
AMZN,0001018724,AMAZON COM INC,2015,23.90691463909452,0.4630142438482184,1.024868172725575,2.4335801908318357,2.7419910345542813,4.60686130131746,107007000000,596000000,64747000000,13384000000,8562000000.0,3108000000.0,0.005569729083144093,0.009205059693885432,0.04453078302450687,0.6397190675433353,0.02904482884297289,0.20248797590686385,-3.4730290456431536
AMZN,0001018724,AMAZON COM INC,2016,34.97615664345877,0.38403859103893084,1.346921914991318,1.5577270011477053,2.8324037683799532,3.780209301665622,135987000000,2371000000,83402000000,19285000000,8838000000.0,6284000000.0,0.017435490157147373,0.02842857485432004,0.12294529427015816,0.4582836401348198,0.04621029951392412,0.27082340407636885,2.978187919463087
AMZN,0001018724,AMAZON COM INC,2017,48.40835056076962,0.6957055462085037,0.8480171128954891,1.7690006573466663,2.4538121499035297,1.6048980670657127,177866000000,3033000000,131310000000,27709000000,24942000000.0,6008000000.0,0.01705216286417865,0.023098012337217273,0.10945902053484427,0.9001407484932693,0.033778237549616,0.30796326119408474,0.27920708561788277
AMZN,0001018724,AMAZON COM INC,2018,82.08630852870257,0.0898219428647532,0.632948989014034,1.036799465347063,0.5361735844351687,0.4785998119474977,232887000000,10073000000,162648000000,43549000000,24965000000.0,14246000000.0,0.04325273630559026,0.06193128719689145,0.231302670555007,0.5732623022342649,0.06117129766796773,0.3093396152159491,2.321134190570392
AMZN,0001018724,AMAZON COM INC,2019,89.4594602433462,0.49836310390447214,0.8689286618629128,0.40956382323989204,0.35673521865488056,1.0638252232402572,280522000000,11588000000,225248000000,62060000000,24820000000.0,18856000000.0,0.04130870306072251,0.051445517829237106,0.1867225265871737,0.3999355462455688,0.06721754443501757,0.2045412582067698,0.1504020649260399
AMZN,0001018724,AMAZON COM INC,2020,134.04275452383894,0.2473135897385698,-0.059264193327494975,-0.09452173834268483,0.3773865746308686,0.6150159734211402,386064000000,21331000000,321195000000,93404000000,33174000000.0,35634000000.0,0.05525249699531684,0.06641137004000686,0.22837351719412444,0.355166802278275,0.09230075842347382,0.37623430604373276,0.8407835692095271
AMZN,0001018724,AMAZON COM INC,2021,167.19334932357546,-0.24579046166756013,-0.2740572466246451,0.10428250438573462,0.2947954601854686,,332410000000,19041000000,420549000000,138245000000,50553000000.0,24241000000.0,0.057281670226527484,0.045276531391110195,0.13773373358891822,0.36567687800643783,0.07292500225624982,-0.13897695718844544,-0.10735549200693825
AMZN,0001018724,AMAZON COM INC,2022,126.0988188055882,-0.037478689303748314,0.4641587625997245,0.7167582672691547,,,364779000000,-3000000000,462675000000,146043000000,70542000000.0,17579000000.0,-0.008224157640653656,-0.00648403306856865,-0.020541895195250712,0.4830221236211253,0.04819082238835021,0.09737673355193888,-1.1575547502757209
AMZN,0001018724,AMAZON COM INC,2023,121.3728003540039,0.5211702289901583,0.7836054622284845,,,,404824000000,19801000000,527854000000,201875000000,67182000000.0,42481000000.0,0.04891261387664763,0.0375122666494902,0.09808544891640866,0.332790092879257,0.10493696025927317,0.10977879757332522,-7.600333333333333
AMZN,0001018724,AMAZON COM INC,2024,184.62869050767688,0.17252193622836415,,,,,450167000000,39244000000,624894000000,285970000000,58000000000.0,70241000000.0,0.08717653670748855,0.06280105105825948,0.13723117809560442,0.2028184774626709,0.15603320545486452,0.11200669920755686,0.9819201050451998
AVGO,0001730168,Broadcom Inc.,2017,18.526968747021193,0.04527607245785081,0.3094636770707897,0.5338397460825802,1.4358127783858246,1.7447925414220817,17636000000,1692000000,54418000000,23186000000,17548000000.0,,0.0959401224767521,0.031092653166231762,0.07297507116363322,0.7568360217372553,,,
AVGO,0001730168,Broadcom Inc.,2018,19.365797126435663,0.25274433384065803,0.46740156643586617,1.3303056891547138,1.6259020116743,2.918049916040977,20848000000,12610000000,50124000000,26657000000,17493000000.0,1685000000.0,0.6048541826554106,0.2515760912935919,0.4730464793487639,0.6562253817008665,0.08082310053722179,0.18212746654570197,6.452718676122932
AVGO,0001730168,Broadcom Inc.,2019,24.260392620449974,0.17134959368533956,0.860160629911191,1.0961196476728983,2.127573448310109,5.208424896726896,22597000000,2724000000,67493000000,24941000000,30011000000.0,2132000000.0,0.12054697526220294,0.040359741010178835,0.10921775389920212,1.203279740186841,0.09434880736380935,0.08389293937068304,-0.7839809674861221
AVGO,0001730168,Broadcom Inc.,2020,28.417401038610887,0.5880490674510681,0.7894910784730083,1.6700597884445685,4.3002322536295425,8.31564771418337,23888000000,2960000000,75933000000,23874000000,40994000000.0,2322000000.0,0.12391158740790355,0.038981733896988134,0.12398425064924186,1.717098098349669,0.09720361687876758,0.057131477629773865,0.08663729809104258
AVGO,0001730168,Broadcom Inc.,2021,45.12822721874903,0.12684873229091656,0.6813458999287754,2.3375746142005505,4.866095642205596,,20043000000,4747000000,75570000000,24962000000,39440000000.0,3113000000.0,0.23684079229656238,0.06281593224824666,0.19016905696658923,1.5800016024357022,0.15531607044853565,-0.1609594775619558,0.6037162162162162
AVGO,0001730168,Broadcom Inc.,2022,50.85268563198378,0.49207773124130844,1.9618657043835541,4.205752532799723,,,24273000000,8136000000,73249000000,22709000000,39075000000.0,3486000000.0,0.3351872450871339,0.11107318871247389,0.35827205072878593,1.7206834294772997,0.1436163638610802,0.21104625056129322,0.7139245839477565
AVGO,0001730168,Broadcom Inc.,2023,75.87615980529785,0.9850612621364442,2.488928508080398,,,,26524000000,10558000000,72861000000,23988000000,37621000000.0,4036000000.0,0.39805459206756144,0.14490605399321996,0.44013673503418377,1.5683258295814575,0.1521640778163173,0.0927367857289993,0.2976892822025565
AVGO,0001730168,Broadcom Inc.,2024,150.61882554917108,0.7575923598072735,,,,,37520000000,1571000000,165645000000,67678000000,66295000000.0,4815000000.0,0.04187100213219616,0.009484137764496362,0.023212860900144804,0.9795649989656905,0.1283315565031983,0.4145679384708189,-0.851202879333207
META,0001326801,"Meta Platforms, Inc.",2012,24.52192609233241,0.4380501745525401,1.7869360048174565,2.597961727309589,3.7434610777609287,5.3460285648769235,3504000000,-11000000,15103000000,11755000000,1500000000.0,441000000.0,-0.003139269406392694,-0.0007283321194464676,-0.0009357720119098256,0.12760527435133986,0.12585616438356165,,
META,0001326801,"Meta Platforms, Inc.",2013,35.26376009744311,0.9379963607213024,1.5019723170849177,2.298536561310798,3.412939601952023,3.8338611026203457,5287000000,977000000,17895000000,15470000000,0.0,719000000.0,0.1847928882163798,0.054596255937412685,0.06315449256625727,0.0,0.13599394741819557,0.5088470319634704,-89.81818181818181
META,0001326801,"Meta Platforms, Inc.",2014,68.34103873419383,0.29100981188308794,0.7020344455565006,1.2770628941271964,1.4942570587806636,1.641525819688887,8615000000,2239000000,39966000000,36096000000,,1285000000.0,0.25989553105049334,0.05602261922634239,0.06202903368794326,,0.14915844457341845,0.6294685076602988,1.2917093142272262
META,0001326801,"Meta Platforms, Inc.",2015,88.2289515601264,0.3183745234855229,0.7637843439825105,0.932020218454033,1.046092752646019,1.6421462134174343,12086000000,2127000000,49407000000,44218000000,,1700000000.0,0.17598874731093828,0.04305057987734531,0.0481025826586458,,0.14065861327155385,0.40290191526407426,-0.05002233139794551
META,0001326801,"Meta Platforms, Inc.",2016,116.31880197070893,0.33784771516929163,0.4654562751608333,0.5519814105907875,1.004093803657643,1.7441691113730784,18829000000,6648000000,64961000000,59194000000,,3477000000.0,0.3530723883371395,0.10233832607256661,0.11230867993377708,,0.1846619576185671,0.557918252523581,2.1255289139633287
META,0001326801,"Meta Platforms, Inc.",2017,155.61684344774224,0.09538347193379486,0.16005834819129572,0.4979984499985071,1.0511819695605866,0.15079888892016202,27681000000,11665000000,84524000000,74347000000,,5058000000.0,0.4214081861204436,0.13800813969996686,0.15689940414542616,,0.18272461255012462,0.4701258696691274,0.7546630565583634
META,0001326801,"Meta Platforms, Inc.",2018,170.4601182671657,0.059043136869067,0.3675561923112953,0.8725697640292316,0.050589970002501976,0.5242424576043009,38924000000,15231000000,97334000000,84127000000,,7860000000.0,0.3913009968143048,0.1564818049191444,0.18104770168911288,,0.2019319699928065,0.4061630721433474,0.30570081440205743
META,0001326801,"Meta Platforms, Inc.",2019,180.52461836073132,0.29131302087874333,0.7681713792747458,-0.007981890984682443,0.43926380762028205,1.80900343679104,49615000000,11136000000,133376000000,101054000000,,9308000000.0,0.22444825153683362,0.08349328214971209,0.11019850772854117,,0.18760455507407034,0.27466344671667864,-0.268859562733898
META,0001326801,"Meta Platforms, Inc.",2020,233.11379027837822,0.36928177032668547,-0.2317756477509647,0.11457391379888485,1.175307916340457,1.8748784548610533,57894000000,17926000000,159316000000,128290000000,,11001000000.0,0.3096348498980896,0.11251851665871601,0.13973029854236496,,0.19001969115970566,0.16686485941751486,0.6097341954022989
META,0001326801,"Meta Platforms, Inc.",2021,319.1984634399414,-0.4389581685106703,-0.18601566313632584,0.5886488548090933,1.0995521281022826,,84258000000,29085000000,165987000000,124879000000,0.0,12242000000.0,0.3451897742647582,0.17522456577924778,0.2329054524779987,0.0,0.14529184172422796,0.4553839776142605,0.6225036260180743
META,0001326801,"Meta Platforms, Inc.",2022,179.08369053692456,0.450844288567376,1.8316049992063872,2.742238118909701,,,84444000000,18547000000,185727000000,125713000000,9923000000.0,14076000000.0,0.2196366822983279,0.0998616248579905,0.14753446342064863,0.07893376182256409,0.16669035100184737,0.002207505518763797,-0.3623173457108475
META,0001326801,"Meta Platforms, Inc.",2023,259.82254959106444,0.9516946246536433,1.5793520010372326,,,,94790000000,25080000000,229623000000,153168000000,18385000000.0,13998000000.0,0.26458487182192214,0.10922250819822056,0.16374177373863993,0.12003159928966886,0.14767380525371876,0.12251906588982048,0.3522402544885965
META,0001326801,"Meta Platforms, Inc.",2024,507.09427340068515,0.3215960983112182,,,,,116115000000,41522000000,276054000000,182637000000,28826000000.0,19246000000.0,0.35759376480213584,0.15041260043324856,0.22734714214534843,0.157832202675252,0.16574947250570554,0.22497098850089672,0.6555821371610845
TSLA,0001318605,"Tesla, Inc.",2012,2.0779066395759584,2.349564345685804,6.165194783327618,6.380597759498424,5.730083001676352,9.084389369129198,413256000,-396212000,1114190000,124700000,401495000.0,-63300000.0,-0.9587567996592911,-0.3556054173884167,-3.1773215717722536,3.2196872493985564,-0.153173819617864,,
